danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,genre,sub-genre
0.755,0.832,2.0,-2.741,0.0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,6nYoTBmGFNgfTyRC8x1Fvp,199693.0,4.0,0,pop,pop dance
0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,1CZOrmHUUjeDP7N2B4Ba6S,294573.0,4.0,0,pop,pop dance
0.824,0.836,3.0,-5.903,1.0,0.0404,0.00521,0.000817,0.112,0.716,122.014,2WiWxzOSvBrVRZMbcn8ye1,220640.0,4.0,0,pop,pop dance
0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,1dzQoRqT5ucxXVaAhTcT0J,241933.0,4.0,79,pop,pop dance
0.894,0.678,6.0,-5.611,0.0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,0eH2eHURaXUP15D8gQlfjx,216333.0,4.0,73,pop,pop dance
0.851,0.806,4.0,-4.62,1.0,0.0787,0.118,1.64e-06,0.121,0.787,118.999,1QV6tiMFM6fSOKOGLMHYYg,237200.0,4.0,78,pop,pop dance
0.875,0.631,1.0,-3.475,1.0,0.099,0.00542,2.54e-06,0.127,0.549,120.002,24kGngQeXHt0uhffKpq0zj,272080.0,4.0,0,pop,pop dance
0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,0eqH0ALoDQevq59YcQ53KE,199853.0,4.0,69,pop,pop dance
0.851,0.679,7.0,-4.989,0.0,0.0434,0.0246,1.7e-05,0.154,0.721,98.023,35M5PxgccUPMwpN6kRUSEO,236440.0,4.0,0,pop,pop dance
0.676,0.953,5.0,-2.588,1.0,0.0667,0.0504,7.16e-06,0.397,0.731,136.036,21Tx5Yogi62ayeTVIryzbo,223587.0,4.0,0,pop,pop dance
0.881,0.774,1.0,-6.068,1.0,0.0439,0.00986,0.0346,0.206,0.759,112.968,2cMTIlktg3M9mXYqCPqw1J,182627.0,4.0,68,pop,pop dance
0.768,0.59,9.0,-7.485,0.0,0.0335,0.0257,0.603,0.0865,0.964,126.009,2HpWHLtZldOcDn5qzX8kb2,231715.0,4.0,38,pop,pop dance
0.663,0.739,9.0,-5.354,0.0,0.0322,0.00206,0.0586,0.113,0.382,130.998,6Bo7elbKiRfaHBMJGEBHqF,188960.0,4.0,0,pop,pop dance
0.729,0.777,8.0,-5.112,1.0,0.0293,0.13,0.0,0.0541,0.527,104.946,7h8Ud480Fm4ReUVxgFF9ZX,228293.0,4.0,0,pop,pop dance
0.675,0.862,11.0,-4.614,1.0,0.0253,0.0165,0.000427,0.169,0.498,129.967,1hRFVIy9As8OVRk8B7CrD5,191000.0,4.0,70,pop,pop dance
0.675,0.602,11.0,-4.733,0.0,0.116,0.00377,0.0,0.0458,0.933,127.938,6qUSs4FDzZUdAhY6JDIJfa,201040.0,4.0,69,pop,pop dance
0.588,0.749,0.0,-7.621,1.0,0.035,0.0264,0.0,0.139,0.248,129.959,5bJ3imTI0ErWNsFWEgi5F8,208027.0,4.0,55,pop,pop dance
0.514,0.911,1.0,-2.027,0.0,0.41,0.0559,0.0,0.775,0.619,161.109,2Mpj1Ul5OFPyyP4wB62Rvi,254027.0,4.0,70,pop,pop dance
0.778,0.824,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,218093.0,4.0,83,pop,pop dance
0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,2lnzGkdtDj5mtlcOW2yRtG,196160.0,4.0,74,pop,pop dance
0.8,0.874,4.0,-3.955,0.0,0.0667,0.186,1.77e-05,0.0877,0.85,112.003,6YMPu36VGIknb8Ey1ohW3j,193160.0,4.0,58,pop,pop dance
0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,45hOioMDJktr86iKDHC8gr,216600.0,4.0,74,pop,pop dance
0.792,0.697,2.0,-4.203,1.0,0.0321,0.0946,0.0899,0.145,0.22,120.051,54v8dWlI3J3SbaJNQhcYvi,242787.0,4.0,20,pop,pop dance
0.51,0.709,8.0,-5.003,1.0,0.033,0.00603,2.11e-05,0.678,0.0969,114.892,5hYvTtAoBwZ4l4oO0A9Ntl,253737.0,4.0,0,pop,pop dance
0.645,0.803,2.0,-4.667,0.0,0.0398,0.193,0.0,0.304,0.449,128.019,6elB1keSMXlFnAkxy7Gnyu,227267.0,4.0,0,pop,pop dance
0.584,0.611,5.0,-5.637,0.0,0.0379,0.00434,0.000126,0.135,0.331,114.071,3VgNbGJAVtbT1afQiRBTX4,214746.0,4.0,0,pop,pop dance
0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,0BF6mdNROWgYo3O3mNGrBc,176561.0,4.0,0,pop,pop dance
0.792,0.688,0.0,-4.008,1.0,0.0386,0.00435,0.00477,0.0972,0.502,124.987,03tJhmP71vPD7pIenJlWJ6,159560.0,4.0,0,pop,pop dance
0.827,0.677,7.0,-6.127,1.0,0.0328,0.0341,0.0,0.1,0.895,117.048,1cHa7GjYbLCK9z3lWN1rVC,233173.0,4.0,0,pop,pop dance
0.641,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343.0,4.0,81,pop,pop dance
0.472,0.714,1.0,-4.389,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,1aKsg5b9sOngINaQXbB0P7,236133.0,4.0,0,pop,pop dance
0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,2OlWBmSjf1aUPGLNf0UI5A,197267.0,4.0,0,pop,pop dance
0.949,0.627,2.0,-5.462,1.0,0.151,0.0547,0.000114,0.269,0.716,130.019,1blo7jFYjDyBkD43T4cvjY,260827.0,4.0,0,pop,pop dance
0.464,0.893,0.0,-3.922,0.0,0.201,0.0422,0.0,0.0531,0.574,155.736,2vnAxdeJyYl9ln3QLsrYRG,266987.0,4.0,0,pop,pop dance
0.645,0.589,6.0,-6.131,1.0,0.0523,0.00396,0.0,0.145,0.35,131.899,4kgsK0fftHtg9gZOzkU5T2,215672.0,4.0,0,pop,pop dance
0.686,0.692,7.0,-5.325,0.0,0.0454,0.0063,4.54e-05,0.251,0.23,129.947,4E8KoNTXZnWDE3cCjjw8FU,214693.0,4.0,0,pop,pop dance
0.707,0.923,11.0,-3.957,1.0,0.0521,0.128,0.000437,0.273,0.842,108.049,5QhBKPqsnX1uY9fZNaAtZg,203000.0,4.0,65,pop,pop dance
0.653,0.802,1.0,-5.317,0.0,0.215,0.0214,1.93e-05,0.108,0.589,102.993,0NenBmcPtlaBGYAhU798G4,193987.0,4.0,0,pop,pop dance
0.629,0.824,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,3KliPMvk1EvFZu9cvkj8p1,247960.0,4.0,69,pop,pop dance
0.286,0.784,1.0,-2.873,1.0,0.0749,0.0163,6.48e-05,0.0713,0.618,173.793,3D4QFgYa3P9P0gjmv4eX6I,216120.0,4.0,50,pop,pop dance
0.758,0.686,11.0,-6.346,1.0,0.0792,0.0848,0.00127,0.142,0.444,130.007,0Oe49j06Bjrxs8PltuVeaW,230907.0,4.0,72,pop,pop dance
0.705,0.924,0.0,-6.297,1.0,0.0428,0.0161,0.464,0.23,0.951,128.024,5iXlbg16Fw84K2FwPsokzj,176240.0,4.0,45,pop,pop dance
0.684,0.68,11.0,-5.978,0.0,0.0438,0.00174,0.0,0.397,0.354,118.443,2XXRWwynXmGfvyx3WHPRiM,245200.0,4.0,0,pop,pop dance
0.732,0.899,0.0,-4.237,1.0,0.143,0.00496,4.64e-05,0.372,0.759,127.091,1uXbwHHfgsXcUKfSZw5ZJ0,236093.0,4.0,72,pop,pop dance
0.801,0.645,1.0,-6.93,1.0,0.0356,0.0457,0.0,0.0357,0.824,110.01,39GVxN9q7OqFSCO8LtcaDf,215480.0,4.0,0,pop,pop dance
0.961,0.652,8.0,-5.138,1.0,0.0619,0.0497,0.0,0.0725,0.818,126.02,4KktZd9BGHZjW3sK03O4zo,218000.0,4.0,43,pop,pop dance
0.798,0.955,6.0,-3.013,0.0,0.0319,0.0293,0.0,0.211,0.95,125.049,2e6O0R8KqfftaKbOJNYYbG,218147.0,4.0,0,pop,pop dance
0.797,0.821,9.0,-4.387,1.0,0.0692,0.311,9.19e-06,0.0952,0.567,97.476,4MJlgdrGLaayCTPtdn0kII,227307.0,4.0,0,pop,pop dance
0.712,0.914,0.0,-3.88,0.0,0.0351,0.0391,0.391,0.0653,0.719,127.99,7rHAd5tANXfWBgVuBDdJhS,209333.0,4.0,0,pop,pop dance
0.668,0.758,7.0,-3.589,1.0,0.158,0.0338,0.0,0.204,0.531,135.958,4yOn1TEcfsKHUJCL2h1r8I,229507.0,4.0,52,pop,pop dance
0.827,0.832,0.0,-5.373,1.0,0.121,0.0378,2.57e-05,0.157,0.737,133.01,6ozuOzQjZSe8BmBEZcVHXf,170387.0,4.0,0,pop,pop dance
0.724,0.695,11.0,-5.226,1.0,0.0622,0.073,0.0,0.0889,0.235,139.0,1CrxDKnx34D9zoAIvf7B9H,224400.0,4.0,0,pop,pop dance
0.84,0.713,8.0,-6.908,1.0,0.0829,0.427,0.000418,0.0477,0.963,109.997,2N5YnTH9xRht5nPOnXvzq3,203880.0,4.0,0,pop,pop dance
0.654,0.892,2.0,-3.09,1.0,0.323,0.11,0.0,0.347,0.379,100.059,7fOq44KJ3kiwDLuQxiSPKk,298853.0,4.0,0,pop,pop dance
0.79,0.616,0.0,-7.443,1.0,0.0596,0.0589,6.55e-05,0.171,0.473,130.009,7n6ibfsRHhCb1Ccl9Fg2CZ,284413.0,4.0,0,pop,pop dance
0.556,0.993,1.0,-5.067,1.0,0.0464,0.0105,0.0341,0.403,0.702,124.016,5qGwqO0lkbBXw4xNfzT7SF,173667.0,4.0,66,pop,pop dance
0.722,0.845,2.0,-4.446,0.0,0.0308,0.287,0.0,0.0561,0.965,130.13,3FteycP8CaXS1MhjcXekVT,204754.0,4.0,67,pop,pop dance
0.637,0.929,5.0,-6.03,0.0,0.0447,0.063,0.00796,0.318,0.604,136.482,7q3qX7Ees3FZtRFJXWgPZs,254640.0,4.0,62,pop,pop dance
0.631,0.913,0.0,-6.076,0.0,0.133,0.491,0.0,0.379,0.684,102.011,3Qu88IYwuDpUQNi6UwJsDz,193467.0,4.0,48,pop,pop dance
0.697,0.7,7.0,-6.651,0.0,0.0985,0.157,0.0,0.217,0.577,123.013,0YSJCrlSWF3meRTNCu54WI,231266.0,4.0,0,pop,pop dance
0.709,0.565,5.0,-6.395,0.0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,1lK5iIMKifrxERzS3iimJH,223760.0,4.0,53,pop,pop dance
0.697,0.598,8.0,-5.883,0.0,0.0708,0.0331,5.98e-06,0.318,0.606,131.967,3ZfMci7n6qk9nRodX8BfIb,223067.0,4.0,54,pop,pop dance
0.822,0.712,10.0,-8.84,0.0,0.0823,0.00456,0.43,0.071,0.276,127.007,2ySP177IDeiXXOy92Gad9s,326040.0,4.0,34,pop,pop dance
0.649,0.647,9.0,-7.695,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,3850dYVgOFIXJh5U4BFEWH,337733.0,4.0,74,pop,pop dance
0.589,0.877,0.0,-6.229,0.0,0.046,0.00121,0.013,0.169,0.443,132.971,55whbebR4olz2HHcRQa2kx,281880.0,4.0,62,pop,pop dance
0.629,0.839,9.0,-7.061,1.0,0.0899,0.0018,0.0859,0.251,0.449,118.979,5hmRhU6fWzH0NjYmfhHjhp,238560.0,4.0,58,pop,pop dance
0.561,0.909,3.0,-7.878,1.0,0.0312,0.00118,0.46,0.0713,0.71,127.172,4Fpsa3pYc3gozrxHRRPvR6,320693.0,4.0,58,pop,pop dance
0.476,0.718,8.0,-5.309,1.0,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,4pdPtRcBmOSQDlJ3Fk945m,205947.0,4.0,1,pop,pop dance
0.48,0.682,7.0,-4.94,1.0,0.13,0.0696,0.0,0.0463,0.506,167.939,7fPHfBCyKE3aVCBjE4DAvl,235653.0,3.0,0,pop,pop dance
0.714,0.905,8.0,-2.663,1.0,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,3VZQshi4COChhXaz7cLP02,155337.0,4.0,62,pop,pop dance
0.738,0.776,1.0,-4.808,1.0,0.0392,0.0234,0.0018,0.0775,0.608,127.984,0385HqYimoTQaHZP17KwG1,215520.0,4.0,0,pop,pop dance
0.608,0.86,5.0,-5.324,0.0,0.0554,0.0991,0.0,0.262,0.437,127.075,1NpW5kyvO4XrNJ3rnfcNy3,232947.0,4.0,77,pop,pop dance
0.577,0.741,6.0,-3.83,0.0,0.0501,0.298,0.0,0.142,0.581,128.081,6nsLzJfvp5OLd4mgqUJkpq,230613.0,4.0,0,pop,pop dance
0.523,0.78,8.0,-3.378,1.0,0.0748,0.0376,0.0,0.0751,0.187,128.003,0VGrgE7GbWaINRnh1bR4k9,271427.0,4.0,0,pop,pop dance
0.702,0.77,9.0,-5.416,0.0,0.0482,0.124,0.0,0.103,0.593,107.951,6RsWqX8zABZLhZydXxEFOm,213520.0,4.0,0,pop,pop dance
0.393,0.433,5.0,-10.045,0.0,0.0255,0.39,8.41e-05,0.234,0.238,79.588,3tAQNhm1o0kzldsI5QkrB1,267307.0,4.0,31,rock,rock
0.702,0.772,9.0,-9.677,1.0,0.0277,0.0312,0.00837,0.0809,0.973,141.694,11DjZQEZ69EXLo77HVj6yW,154120.0,4.0,71,rock,rock
0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,289533.0,3.0,82,rock,rock
0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493.0,4.0,84,rock,rock
0.429,0.631,4.0,-11.514,0.0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,1jzDzZWeSDBg5fhNc3tczV,168440.0,4.0,80,rock,rock
0.654,0.929,1.0,-5.906,1.0,0.0998,0.0468,0.0,0.0539,0.902,144.774,6KTv0Z8BmVqM7DPxbGzpVC,168840.0,4.0,75,rock,rock
0.454,0.91,6.0,-7.766,1.0,0.0448,0.0866,0.0996,0.116,0.629,125.116,7o2CTH4ctstm8TNelqjb51,354520.0,4.0,83,rock,rock
0.551,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,0v1XpBHnsbkCn7iJ9Ucr1l,224493.0,4.0,79,rock,rock
0.452,0.524,0.0,-10.108,1.0,0.0351,0.315,0.0,0.103,0.246,151.505,3ovjw5HZZv43SxTwApooCM,312360.0,4.0,78,rock,rock
0.366,0.94,1.0,-5.119,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,5FZxsHWIvUsmSK1IAvm2pp,255627.0,4.0,75,rock,rock
0.504,0.911,2.0,-2.97,1.0,0.0738,0.00512,0.0123,0.355,0.671,106.244,70Z9t1qhytWtG4cCmmi7mU,179760.0,4.0,72,rock,rock
0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,313573.0,4.0,79,rock,rock
0.437,0.864,4.0,-7.842,0.0,0.0904,0.396,0.0314,0.242,0.749,81.394,3qT4bUD1MaWpGrTwcvguhb,295387.0,4.0,72,rock,rock
0.754,0.759,9.0,-5.218,1.0,0.302,0.153,0.000108,0.101,0.435,126.366,7LRMbd3LEoV5wZJvXT1Lwb,214667.0,4.0,77,rock,rock
0.526,0.978,8.0,-5.436,1.0,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,210227.0,4.0,73,rock,rock
0.447,0.954,8.0,-8.069,1.0,0.0751,0.0235,0.403,0.298,0.331,123.453,0bVtevEgtDIeRjCJbK3Lmv,272027.0,4.0,79,rock,rock
0.438,0.71,2.0,-12.412,1.0,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,210373.0,4.0,73,rock,rock
0.548,0.691,4.0,-13.553,0.0,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,261933.0,4.0,72,rock,rock
0.547,0.931,2.0,-2.356,1.0,0.0615,0.000998,0.0118,0.278,0.697,118.4,4feXJ5IC3avXsVW9WNFSag,261507.0,4.0,70,rock,rock
0.598,0.676,0.0,-9.211,1.0,0.0279,0.13,0.225,0.112,0.805,114.169,5MMnwYs0hIxkENRsbkWJ2G,340742.0,4.0,72,rock,rock
0.282,0.605,6.0,-4.916,0.0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,0RdUX4WE0fO30VnlUbDVL6,403453.0,4.0,73,rock,rock
0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM,536067.0,4.0,80,rock,rock
0.422,0.752,6.0,-8.682,1.0,0.0449,0.0366,0.000119,0.129,0.403,120.471,1ju7EsSGvRybSNEsRvc7qY,356627.0,4.0,73,rock,rock
0.54,0.982,4.0,-2.962,0.0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,6gQUbFwwdYXlKdmqRoWKJe,265773.0,4.0,69,rock,rock
0.389,0.873,4.0,-4.768,0.0,0.0475,0.00532,0.0055,0.273,0.303,106.767,69QHm3pustz01CJRwdo20z,312293.0,4.0,74,rock,rock
0.464,0.795,1.0,-9.267,1.0,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267.0,4.0,80,rock,rock
0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000377,0.0702,0.795,129.981,7N3PAbqfTjSEU1edb2tY8j,241600.0,4.0,77,rock,rock
0.502,0.924,4.0,-6.299,1.0,0.0503,0.0127,0.0,0.162,0.922,149.186,1hlveB9M6ijHZRbzZ2teyh,219667.0,4.0,74,rock,rock
0.596,0.605,7.0,-12.145,1.0,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800.0,4.0,80,rock,rock
0.482,0.617,4.0,-12.931,0.0,0.0458,0.00543,0.000146,0.284,0.718,125.697,58XWGx7KNNkKneHdprcprX,252493.0,4.0,72,rock,rock
0.502,0.89,4.0,-5.175,1.0,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,292880.0,4.0,83,rock,rock
0.496,0.739,6.0,-7.193,1.0,0.0415,0.0211,0.00444,0.106,0.378,132.41,4JiEyzf0Md7KEFFGWDDdCr,336000.0,4.0,78,rock,rock
0.653,0.73,5.0,-10.613,1.0,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,5SZ6zX4rOrEQferfFC2MfP,220400.0,4.0,74,rock,rock
0.54,0.584,7.0,-9.579,1.0,0.0254,0.0108,0.00296,0.253,0.244,139.261,4aYLAF6ckQ5ooGGGM7sWAa,386493.0,4.0,73,rock,rock
0.423,0.845,11.0,-3.509,0.0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,3zwmW1gM4E8FlHXV5nE16u,278973.0,4.0,71,rock,rock
0.398,0.927,9.0,-4.212,1.0,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4dVbhS6OiYvFikshyaQaCN,260027.0,4.0,75,rock,rock
0.631,0.932,5.0,-4.142,1.0,0.0354,0.0436,0.137,0.0918,0.971,122.429,7HKez549fwJQDzx3zLjHKC,213067.0,4.0,76,rock,rock
0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s,208400.0,4.0,84,rock,rock
0.39,0.649,2.0,-5.163,1.0,0.0345,0.172,0.0,0.216,0.144,121.16,6lEuFGrUqR9Yc6hSsHPnYP,299760.0,4.0,75,rock,rock
0.332,0.769,9.0,-11.503,1.0,0.0765,0.00367,0.00413,0.0372,0.525,157.378,0TI8TP4FitVPoEHPTySx48,354774.0,4.0,71,rock,rock
0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197,82.433,5CQ30WqJwcep0pYcV4AMNc,482830.0,4.0,78,rock,rock
0.394,0.622,4.0,-8.258,0.0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,0cKk8BKEi7zXbdrYdyqBP5,221427.0,4.0,70,rock,rock
0.409,0.932,11.0,-4.538,0.0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,55yvzYuvJYG2RUEnMK78tr,166640.0,4.0,73,rock,rock
0.445,0.856,9.0,-3.674,1.0,0.0327,0.000202,0.0101,0.367,0.486,105.872,0NJC0FDCODpPUntRTTQq97,308333.0,3.0,71,rock,rock
0.533,0.637,6.0,-5.571,1.0,0.0323,0.16,1.12e-05,0.369,0.292,140.167,43GS3mtezoIFiuIZCLLiDY,260173.0,4.0,70,rock,rock
0.543,0.836,4.0,-9.11,0.0,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,515387.0,4.0,80,rock,rock
0.466,0.648,1.0,-11.101,0.0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,0qgrrDnUUhyxpxbBznUnzg,229960.0,4.0,69,rock,rock
0.572,0.825,8.0,-3.977,1.0,0.04,7.13e-05,0.000134,0.134,0.56,98.057,2vyae4DvSU2gs8OMOGwXF2,183053.0,4.0,62,rock,rock
0.679,0.866,0.0,-6.053,1.0,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,1brpdmqkx3kSxyqzqXfW7J,201400.0,4.0,67,rock,rock
0.28,0.908,2.0,-5.509,0.0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,5XcZRgJv3zMhTqCyESjQrF,270080.0,4.0,74,rock,rock
0.634,0.63,1.0,-8.277,0.0,0.031,0.447,0.039,0.17,0.489,118.628,6H3kDe7CGoWYBabAeVWGiD,270773.0,4.0,76,rock,rock
0.515,0.43,7.0,-9.935,1.0,0.0372,0.0097,0.000133,0.129,0.104,91.844,70LcF31zb1H0PyJoS1Sx1r,238640.0,4.0,85,rock,rock
0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893.0,4.0,76,rock,rock
0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293.0,4.0,84,rock,rock
0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376.0,4.0,83,rock,rock
0.552,0.947,2.0,-4.671,1.0,0.15,0.000652,0.00025,0.0637,0.465,127.631,6QDbGdbJ57Mtkflsg42WV5,282747.0,4.0,70,rock,rock
0.479,0.847,0.0,-11.036,0.0,0.0984,0.00884,0.000206,0.144,0.317,90.654,3uz0O62HqYoyRiWZjS61KK,228560.0,4.0,69,rock,rock
0.446,0.952,6.0,-5.321,1.0,0.0523,0.0901,0.0857,0.112,0.624,125.303,7snQQk1zcKl8gZ92AnueZW,356067.0,4.0,77,rock,rock
0.438,0.805,8.0,-6.237,1.0,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,2aoo2jlRnM3A0NyLQqMN2f,240800.0,4.0,76,rock,rock
0.545,0.64,4.0,-9.937,0.0,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,230480.0,4.0,76,rock,rock
0.481,0.262,7.0,-15.73,1.0,0.0414,0.735,0.0114,0.832,0.375,122.861,6mFkJmJqdDVQ1REhVfGgd1,334744.0,4.0,76,rock,rock
0.539,0.828,4.0,-9.108,0.0,0.035,0.00067,0.421,0.154,0.562,105.25,54bm2e3tk8cliUz3VSdCPZ,515387.0,4.0,75,rock,rock
0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,5ghIJDpPoe3CfHMGu71E6T,301920.0,4.0,78,rock,rock
0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie,175173.0,4.0,77,rock,rock
0.307,0.433,1.0,-10.057,1.0,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960.0,4.0,82,rock,rock
0.445,0.706,8.0,-9.803,1.0,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,266720.0,4.0,74,rock,rock
0.5,0.748,4.0,-9.072,1.0,0.0363,0.127,0.0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue,250987.0,4.0,82,rock,rock
0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107.0,4.0,83,rock,rock
0.268,0.98,11.0,-5.958,1.0,0.103,0.0192,0.00709,0.182,0.395,100.315,6eN1f9KNmiWEhpE2RhQqB5,405600.0,4.0,72,rock,rock
0.489,0.758,7.0,-6.491,1.0,0.0297,0.000678,0.49,0.092,0.435,112.113,7Jh1bpe76CNTCgdgAdBw4Z,371413.0,4.0,76,rock,rock
0.536,0.901,9.0,-7.211,1.0,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,276880.0,4.0,71,rock,rock
0.619,0.67,11.0,-10.322,0.0,0.0353,0.00165,0.0109,0.331,0.777,129.269,45Ia1U4KtIjAPPU7Wv1Sea,211933.0,4.0,74,rock,rock
0.489,0.724,5.0,-8.367,1.0,0.0352,0.313,0.185,0.287,0.15,117.292,3qiyyUfYe7CRYLucrPmulD,300400.0,4.0,75,rock,rock
0.473,0.898,6.0,-4.797,0.0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4aVuWgvD0X63hcOCnZtNFA,235547.0,4.0,79,rock,rock
0.653,0.519,2.0,-10.164,1.0,0.0497,0.406,0.0209,0.101,0.822,98.883,1qRA5BS78u3gME0loMl9AA,153693.0,4.0,77,rock,rock
0.412,0.658,4.0,-12.051,0.0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,1Y373MqadDRtclJNdnUXVc,168406.0,4.0,72,rock,rock
0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,57JVGBtBLCfHw2muk5416J,214653.0,4.0,72,rock,rock
0.652,0.94,2.0,-7.927,1.0,0.0776,0.0398,0.782,0.0567,0.72,91.242,5h6SovHOYpIMlAkafxcbq3,246293.0,4.0,63,rock,rock
0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,3d9DChrdc6BOeFsbrZ3Is0,264307.0,4.0,81,rock,rock
0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,5UWwZ5lm5PKu6eKsHAGxOk,250547.0,4.0,82,rock,rock
0.427,0.201,8.0,-13.044,1.0,0.0317,0.745,0.263,0.109,0.0668,105.218,1nFtiJxYdhtFfFtfXBv06s,232147.0,4.0,73,rock,rock
0.493,0.586,2.0,-13.916,1.0,0.046,0.0202,0.00106,0.102,0.656,113.618,4MYb7NWLwXNDB7bYs3HeX8,232533.0,4.0,68,rock,rock
0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,222813.0,4.0,76,rock,rock
