danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre
0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,audio_features,7fXhkARAtS66kxexMIAx8O,spotify:track:7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/tracks/7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/audio-analysis/7fXhkARAtS66kxexMIAx8O,268707,4,64,r&b,r&b
0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,audio_features,1AjQE5MtP5jHQMyDepbvLI,spotify:track:1AjQE5MtP5jHQMyDepbvLI,https://api.spotify.com/v1/tracks/1AjQE5MtP5jHQMyDepbvLI,https://api.spotify.com/v1/audio-analysis/1AjQE5MtP5jHQMyDepbvLI,184907,4,63,r&b,r&b
0.534,0.671,5,-5.023,0,0.195,0.0504,0.0,0.362,0.422,174.292,audio_features,0NJu93oln1kkgbHLFzLJ4h,spotify:track:0NJu93oln1kkgbHLFzLJ4h,https://api.spotify.com/v1/tracks/0NJu93oln1kkgbHLFzLJ4h,https://api.spotify.com/v1/audio-analysis/0NJu93oln1kkgbHLFzLJ4h,192240,4,69,r&b,r&b
0.544,0.598,0,-10.324,1,0.0543,0.0901,0.0,0.0653,0.63,74.024,audio_features,33GJ5M8Pluf119G1PObkZM,spotify:track:33GJ5M8Pluf119G1PObkZM,https://api.spotify.com/v1/tracks/33GJ5M8Pluf119G1PObkZM,https://api.spotify.com/v1/audio-analysis/33GJ5M8Pluf119G1PObkZM,322267,4,51,r&b,r&b
0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,audio_features,33vzOPcd9FRirYGlCu32x4,spotify:track:33vzOPcd9FRirYGlCu32x4,https://api.spotify.com/v1/tracks/33vzOPcd9FRirYGlCu32x4,https://api.spotify.com/v1/audio-analysis/33vzOPcd9FRirYGlCu32x4,242133,4,61,r&b,r&b
0.431,0.894,5,-2.673,0,0.33,0.0951,0.0,0.188,0.605,162.161,audio_features,1GxHeBvQ9935Dd3cSfsfBa,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa,258760,4,55,r&b,r&b
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4,72,r&b,r&b
0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016,audio_features,6ucR4KfvsBFWCMVFDvyKKl,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,https://api.spotify.com/v1/tracks/6ucR4KfvsBFWCMVFDvyKKl,https://api.spotify.com/v1/audio-analysis/6ucR4KfvsBFWCMVFDvyKKl,184400,4,75,r&b,r&b
0.51,0.601,7,-4.629,1,0.103,0.000345,0.0,0.141,0.38,133.151,audio_features,7KBwU1bouDcULSjHjpdoFb,spotify:track:7KBwU1bouDcULSjHjpdoFb,https://api.spotify.com/v1/tracks/7KBwU1bouDcULSjHjpdoFb,https://api.spotify.com/v1/audio-analysis/7KBwU1bouDcULSjHjpdoFb,218707,5,52,r&b,r&b
0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4,74,r&b,r&b
0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,audio_features,6bUNEbXT7HovLW6BgPCBsb,spotify:track:6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb,369573,4,71,r&b,r&b
0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,audio_features,13xxBnXOuiBxVxJI458B0i,spotify:track:13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/audio-analysis/13xxBnXOuiBxVxJI458B0i,226973,4,72,r&b,r&b
0.626,0.68,0,-7.64,1,0.112,0.517,0.0,0.114,0.227,75.978,audio_features,3kgqHVqfiabABjaFi9Tnhn,spotify:track:3kgqHVqfiabABjaFi9Tnhn,https://api.spotify.com/v1/tracks/3kgqHVqfiabABjaFi9Tnhn,https://api.spotify.com/v1/audio-analysis/3kgqHVqfiabABjaFi9Tnhn,222667,4,55,r&b,r&b
0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.101,0.254,139.886,audio_features,1p3vijWl4pezgUtyCmCVln,spotify:track:1p3vijWl4pezgUtyCmCVln,https://api.spotify.com/v1/tracks/1p3vijWl4pezgUtyCmCVln,https://api.spotify.com/v1/audio-analysis/1p3vijWl4pezgUtyCmCVln,418507,4,45,r&b,r&b
0.55,0.758,0,-6.472,1,0.347,0.433,0.0,0.162,0.53,89.368,audio_features,73tgFzBug5Ifk1Retdtwk7,spotify:track:73tgFzBug5Ifk1Retdtwk7,https://api.spotify.com/v1/tracks/73tgFzBug5Ifk1Retdtwk7,https://api.spotify.com/v1/audio-analysis/73tgFzBug5Ifk1Retdtwk7,313280,4,52,r&b,r&b
0.547,0.741,0,-8.127,1,0.163,0.822,0.0,0.117,0.637,82.589,audio_features,0llA0pYA6GpGk7fTjew0wO,spotify:track:0llA0pYA6GpGk7fTjew0wO,https://api.spotify.com/v1/tracks/0llA0pYA6GpGk7fTjew0wO,https://api.spotify.com/v1/audio-analysis/0llA0pYA6GpGk7fTjew0wO,225360,4,57,r&b,r&b
0.59,0.434,9,-9.298,0,0.069,0.411,0.0,0.0979,0.399,119.905,audio_features,3d8PDk3B4am5c6TsUCznUW,spotify:track:3d8PDk3B4am5c6TsUCznUW,https://api.spotify.com/v1/tracks/3d8PDk3B4am5c6TsUCznUW,https://api.spotify.com/v1/audio-analysis/3d8PDk3B4am5c6TsUCznUW,419307,4,55,r&b,r&b
0.566,0.465,2,-11.714,1,0.235,0.0555,0.0,0.567,0.177,143.015,audio_features,6Z01gUquJsjJC67uNWm6P0,spotify:track:6Z01gUquJsjJC67uNWm6P0,https://api.spotify.com/v1/tracks/6Z01gUquJsjJC67uNWm6P0,https://api.spotify.com/v1/audio-analysis/6Z01gUquJsjJC67uNWm6P0,224720,4,66,r&b,r&b
0.446,0.239,1,-15.327,1,0.0876,0.574,7.76e-05,0.12,0.31,104.675,audio_features,0jF2AdhsalO1L7KkhK4LE5,spotify:track:0jF2AdhsalO1L7KkhK4LE5,https://api.spotify.com/v1/tracks/0jF2AdhsalO1L7KkhK4LE5,https://api.spotify.com/v1/audio-analysis/0jF2AdhsalO1L7KkhK4LE5,237733,4,67,r&b,r&b
0.794,0.592,8,-6.973,1,0.129,0.0384,1.86e-05,0.111,0.177,97.201,audio_features,5i70f6KOnmtRCbutYnLvVC,spotify:track:5i70f6KOnmtRCbutYnLvVC,https://api.spotify.com/v1/tracks/5i70f6KOnmtRCbutYnLvVC,https://api.spotify.com/v1/audio-analysis/5i70f6KOnmtRCbutYnLvVC,177827,4,53,r&b,r&b
0.643,0.541,2,-5.801,1,0.0426,0.0102,0.0,0.102,0.165,119.499,audio_features,5wUUWVRvrciJqFitZF8R0P,spotify:track:5wUUWVRvrciJqFitZF8R0P,https://api.spotify.com/v1/tracks/5wUUWVRvrciJqFitZF8R0P,https://api.spotify.com/v1/audio-analysis/5wUUWVRvrciJqFitZF8R0P,311197,4,71,r&b,r&b
0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,audio_features,1wZqJM5FGDEl3FjHDxDyQd,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,https://api.spotify.com/v1/tracks/1wZqJM5FGDEl3FjHDxDyQd,https://api.spotify.com/v1/audio-analysis/1wZqJM5FGDEl3FjHDxDyQd,235477,4,73,r&b,r&b
0.687,0.429,2,-13.075,1,0.192,0.0407,0.0,0.142,0.336,141.966,audio_features,3mvYQKm8h6M5K5h0nVPY9S,spotify:track:3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/tracks/3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/audio-analysis/3mvYQKm8h6M5K5h0nVPY9S,289560,4,58,r&b,r&b
0.624,0.536,2,-9.575,0,0.0799,0.109,0.000428,0.102,0.131,119.088,audio_features,1JUvB8LRKYoik4BB1bEJWK,spotify:track:1JUvB8LRKYoik4BB1bEJWK,https://api.spotify.com/v1/tracks/1JUvB8LRKYoik4BB1bEJWK,https://api.spotify.com/v1/audio-analysis/1JUvB8LRKYoik4BB1bEJWK,248432,4,50,r&b,r&b
0.789,0.404,1,-8.364,1,0.23,0.205,0.0,0.219,0.472,122.062,audio_features,4n4BflhWjCHIxrI4v7Xt9s,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/tracks/4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/audio-analysis/4n4BflhWjCHIxrI4v7Xt9s,235566,4,66,r&b,r&b
0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3,80,r&b,r&b
0.641,0.454,5,-8.344,0,0.133,0.179,0.000116,0.065,0.302,78.036,audio_features,27Tqjd2nMW2mIp6Yk1ovwY,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/tracks/27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/audio-analysis/27Tqjd2nMW2mIp6Yk1ovwY,343455,4,46,r&b,r&b
0.505,0.494,10,-8.635,0,0.315,0.414,7.98e-05,0.105,0.141,171.978,audio_features,73IE87H0g2MBmdn41lkVto,spotify:track:73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/tracks/73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/audio-analysis/73IE87H0g2MBmdn41lkVto,251240,4,56,r&b,r&b
0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,audio_features,70FCugJxa7XW04Np6iYJdI,spotify:track:70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/audio-analysis/70FCugJxa7XW04Np6iYJdI,224440,4,73,r&b,r&b
0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,audio_features,0RmXtDH1cBMGImRrmn5xL6,spotify:track:0RmXtDH1cBMGImRrmn5xL6,https://api.spotify.com/v1/tracks/0RmXtDH1cBMGImRrmn5xL6,https://api.spotify.com/v1/audio-analysis/0RmXtDH1cBMGImRrmn5xL6,192107,4,63,r&b,r&b
0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,audio_features,3ibKnFDaa3GhpPGlOUj7ff,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff,256733,4,73,r&b,r&b
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,53gcDgFyqqpvCzXWrnFZpH,spotify:track:53gcDgFyqqpvCzXWrnFZpH,https://api.spotify.com/v1/tracks/53gcDgFyqqpvCzXWrnFZpH,https://api.spotify.com/v1/audio-analysis/53gcDgFyqqpvCzXWrnFZpH,211000,4,0,r&b,r&b
0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4,66,r&b,r&b
0.645,0.658,0,-8.517,0,0.0653,0.266,1.82e-05,0.128,0.53,139.968,audio_features,21DN44aYlSoyfOQcboC0IP,spotify:track:21DN44aYlSoyfOQcboC0IP,https://api.spotify.com/v1/tracks/21DN44aYlSoyfOQcboC0IP,https://api.spotify.com/v1/audio-analysis/21DN44aYlSoyfOQcboC0IP,151714,4,64,r&b,r&b
0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4,80,r&b,r&b
0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,audio_features,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747,4,78,r&b,r&b
0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,audio_features,14SaZBTjxlorHJQxXh01Hu,spotify:track:14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu,222374,4,79,r&b,r&b
0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4,77,r&b,r&b
0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,audio_features,2xyx0o4xNOLLjBSbOOdcbA,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,143227,4,78,r&b,r&b
0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3,74,r&b,r&b
0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4,84,r&b,r&b
0.555,0.507,11,-6.099,0,0.167,0.25,0.0,0.283,0.339,137.875,audio_features,7vxLj7MREliG5i5vSnqSVr,spotify:track:7vxLj7MREliG5i5vSnqSVr,https://api.spotify.com/v1/tracks/7vxLj7MREliG5i5vSnqSVr,https://api.spotify.com/v1/audio-analysis/7vxLj7MREliG5i5vSnqSVr,193840,4,71,r&b,r&b
0.53,0.37,1,-7.416,1,0.041,0.572,0.0,0.0765,0.291,72.732,audio_features,4YNrBVo8fv6qiTNwHLVDai,spotify:track:4YNrBVo8fv6qiTNwHLVDai,https://api.spotify.com/v1/tracks/4YNrBVo8fv6qiTNwHLVDai,https://api.spotify.com/v1/audio-analysis/4YNrBVo8fv6qiTNwHLVDai,173120,4,59,r&b,r&b
0.715,0.534,1,-6.536,1,0.0428,0.169,6.18e-06,0.0931,0.215,105.97,audio_features,1qC6px1TOZgQFoTSOFUaBr,spotify:track:1qC6px1TOZgQFoTSOFUaBr,https://api.spotify.com/v1/tracks/1qC6px1TOZgQFoTSOFUaBr,https://api.spotify.com/v1/audio-analysis/1qC6px1TOZgQFoTSOFUaBr,176507,4,68,r&b,r&b
0.593,0.294,1,-10.072,0,0.0499,0.345,2.03e-05,0.287,0.152,113.847,audio_features,2Fyjjpg03fn7n5cj0Qm380,spotify:track:2Fyjjpg03fn7n5cj0Qm380,https://api.spotify.com/v1/tracks/2Fyjjpg03fn7n5cj0Qm380,https://api.spotify.com/v1/audio-analysis/2Fyjjpg03fn7n5cj0Qm380,188907,4,76,r&b,r&b
0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,198293,4,84,r&b,r&b
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4,78,r&b,r&b
0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,audio_features,2Gyc6e2cLxA5hoX1NOvYnU,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/audio-analysis/2Gyc6e2cLxA5hoX1NOvYnU,237787,4,75,r&b,r&b
0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,audio_features,16Ah4QqH4mgYVXqfC4mdSd,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640,4,67,r&b,r&b
0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,audio_features,5rgrBsAFYMun6yhtnLKRPz,spotify:track:5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/audio-analysis/5rgrBsAFYMun6yhtnLKRPz,249320,4,75,r&b,r&b
0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,audio_features,0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,5,76,r&b,r&b
0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,80,r&b,r&b
0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4,80,r&b,r&b
0.505,0.476,5,-9.767,0,0.0508,0.709,0.00128,0.129,0.2,176.332,audio_features,05ht6LtilQXryLlGAKH208,spotify:track:05ht6LtilQXryLlGAKH208,https://api.spotify.com/v1/tracks/05ht6LtilQXryLlGAKH208,https://api.spotify.com/v1/audio-analysis/05ht6LtilQXryLlGAKH208,98024,4,75,r&b,r&b
0.443,0.536,4,-8.187,0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,audio_features,7FullO2NDkyvxLuxYVKINa,spotify:track:7FullO2NDkyvxLuxYVKINa,https://api.spotify.com/v1/tracks/7FullO2NDkyvxLuxYVKINa,https://api.spotify.com/v1/audio-analysis/7FullO2NDkyvxLuxYVKINa,283285,4,68,r&b,r&b
0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788,4,75,r&b,r&b
0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,audio_features,1W7zkKgRv9mrLbfdQ8XyH3,spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/tracks/1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/audio-analysis/1W7zkKgRv9mrLbfdQ8XyH3,177029,4,73,r&b,r&b
0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,audio_features,5nexAvWNhwg51EavnDgViy,spotify:track:5nexAvWNhwg51EavnDgViy,https://api.spotify.com/v1/tracks/5nexAvWNhwg51EavnDgViy,https://api.spotify.com/v1/audio-analysis/5nexAvWNhwg51EavnDgViy,168183,4,70,r&b,r&b
0.554,0.509,1,-9.429,1,0.339,0.149,1.86e-05,0.094,0.718,199.874,audio_features,1XhaUSmhANVIRtDvs7p2UP,spotify:track:1XhaUSmhANVIRtDvs7p2UP,https://api.spotify.com/v1/tracks/1XhaUSmhANVIRtDvs7p2UP,https://api.spotify.com/v1/audio-analysis/1XhaUSmhANVIRtDvs7p2UP,195135,4,63,r&b,r&b
0.767,0.543,1,-7.881,0,0.103,0.049,0.0,0.115,0.485,106.029,audio_features,5DfWF0jqMgZDCiu9zJENTA,spotify:track:5DfWF0jqMgZDCiu9zJENTA,https://api.spotify.com/v1/tracks/5DfWF0jqMgZDCiu9zJENTA,https://api.spotify.com/v1/audio-analysis/5DfWF0jqMgZDCiu9zJENTA,177140,4,66,r&b,r&b
0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,audio_features,1B6TmCvKjC4dopBohVW51x,spotify:track:1B6TmCvKjC4dopBohVW51x,https://api.spotify.com/v1/tracks/1B6TmCvKjC4dopBohVW51x,https://api.spotify.com/v1/audio-analysis/1B6TmCvKjC4dopBohVW51x,236147,4,71,r&b,r&b
0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3,80,r&b,r&b
0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,audio_features,6qBFSepqLCuh5tehehc1bd,spotify:track:6qBFSepqLCuh5tehehc1bd,https://api.spotify.com/v1/tracks/6qBFSepqLCuh5tehehc1bd,https://api.spotify.com/v1/audio-analysis/6qBFSepqLCuh5tehehc1bd,260776,3,77,r&b,r&b
0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,audio_features,5nkUIVKqOqdpB6ApKgEMkv,spotify:track:5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/tracks/5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/audio-analysis/5nkUIVKqOqdpB6ApKgEMkv,382760,4,71,r&b,r&b
0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,audio_features,6rje9f1wRFJDO2iTORw0lH,spotify:track:6rje9f1wRFJDO2iTORw0lH,https://api.spotify.com/v1/tracks/6rje9f1wRFJDO2iTORw0lH,https://api.spotify.com/v1/audio-analysis/6rje9f1wRFJDO2iTORw0lH,319973,4,74,r&b,r&b
0.383,0.531,5,-7.814,0,0.0741,0.0753,0.000102,0.108,0.0375,105.971,audio_features,6ydWxkzjDktHsTzvWcaZ1i,spotify:track:6ydWxkzjDktHsTzvWcaZ1i,https://api.spotify.com/v1/tracks/6ydWxkzjDktHsTzvWcaZ1i,https://api.spotify.com/v1/audio-analysis/6ydWxkzjDktHsTzvWcaZ1i,293307,4,72,r&b,r&b
0.509,0.524,11,-6.323,0,0.144,0.0336,0.0,0.107,0.143,147.661,audio_features,0foXx5ngR2KN2Lc4nqrHrD,spotify:track:0foXx5ngR2KN2Lc4nqrHrD,https://api.spotify.com/v1/tracks/0foXx5ngR2KN2Lc4nqrHrD,https://api.spotify.com/v1/audio-analysis/0foXx5ngR2KN2Lc4nqrHrD,168791,4,62,r&b,r&b
0.543,0.554,4,-9.858,0,0.0697,0.053,0.0,0.413,0.152,127.081,audio_features,77geRNo8p4BaEtYPpkeFSD,spotify:track:77geRNo8p4BaEtYPpkeFSD,https://api.spotify.com/v1/tracks/77geRNo8p4BaEtYPpkeFSD,https://api.spotify.com/v1/audio-analysis/77geRNo8p4BaEtYPpkeFSD,259918,4,62,r&b,r&b
0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,audio_features,2vXgyN14LX2zl7JEASw242,spotify:track:2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/tracks/2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/audio-analysis/2vXgyN14LX2zl7JEASw242,209476,4,72,r&b,r&b
0.39,0.607,3,-8.056,1,0.303,0.632,0.000162,0.138,0.347,161.625,audio_features,3pcxxaUxAMSfz2zgetHydD,spotify:track:3pcxxaUxAMSfz2zgetHydD,https://api.spotify.com/v1/tracks/3pcxxaUxAMSfz2zgetHydD,https://api.spotify.com/v1/audio-analysis/3pcxxaUxAMSfz2zgetHydD,189906,4,67,r&b,r&b
0.633,0.793,5,-6.847,0,0.182,0.148,0.0,0.867,0.761,109.093,audio_features,5TXQCMKN6TgemTL3c4wRTn,spotify:track:5TXQCMKN6TgemTL3c4wRTn,https://api.spotify.com/v1/tracks/5TXQCMKN6TgemTL3c4wRTn,https://api.spotify.com/v1/audio-analysis/5TXQCMKN6TgemTL3c4wRTn,193702,4,74,r&b,r&b
0.521,0.576,7,-7.019,1,0.272,0.204,0.0,0.223,0.234,100.02,audio_features,4w9dTbEcJx8uBTxGvUYC0h,spotify:track:4w9dTbEcJx8uBTxGvUYC0h,https://api.spotify.com/v1/tracks/4w9dTbEcJx8uBTxGvUYC0h,https://api.spotify.com/v1/audio-analysis/4w9dTbEcJx8uBTxGvUYC0h,241406,3,60,r&b,r&b
