danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre,0
0.664,0.801,7.0,-5.599,0.0,0.0248,0.0443,1.91e-05,0.381,0.336,99.01,audio_features,49MHRT0PKpWE7t89sGZz4B,spotify:track:49MHRT0PKpWE7t89sGZz4B,https://api.spotify.com/v1/tracks/49MHRT0PKpWE7t89sGZz4B,https://api.spotify.com/v1/audio-analysis/49MHRT0PKpWE7t89sGZz4B,253333.0,4.0,31,edm ,edm,
0.701,0.934,11.0,-4.45,0.0,0.055,0.102,3.71e-05,0.341,0.388,119.957,audio_features,2qnMJIt77jZu2aS7oS8ddu,spotify:track:2qnMJIt77jZu2aS7oS8ddu,https://api.spotify.com/v1/tracks/2qnMJIt77jZu2aS7oS8ddu,https://api.spotify.com/v1/audio-analysis/2qnMJIt77jZu2aS7oS8ddu,166000.0,4.0,17,edm ,edm,
0.758,0.658,9.0,-7.718,0.0,0.0412,0.0415,0.894,0.0654,0.233,120.003,audio_features,07AbKnRaLsKeznBRJgQSCZ,spotify:track:07AbKnRaLsKeznBRJgQSCZ,https://api.spotify.com/v1/tracks/07AbKnRaLsKeznBRJgQSCZ,https://api.spotify.com/v1/audio-analysis/07AbKnRaLsKeznBRJgQSCZ,334042.0,4.0,21,edm ,edm,
0.686,0.843,11.0,-7.718,0.0,0.0421,0.00268,0.884,0.164,0.585,123.998,audio_features,1Xq8JCW450qD70ZLiu3nCs,spotify:track:1Xq8JCW450qD70ZLiu3nCs,https://api.spotify.com/v1/tracks/1Xq8JCW450qD70ZLiu3nCs,https://api.spotify.com/v1/audio-analysis/1Xq8JCW450qD70ZLiu3nCs,217016.0,4.0,25,edm ,edm,
0.796,0.741,8.0,-3.614,0.0,0.0816,0.0909,0.00687,0.0599,0.935,133.955,audio_features,3CJx2mI74CBKhBUVkgyZmQ,spotify:track:3CJx2mI74CBKhBUVkgyZmQ,https://api.spotify.com/v1/tracks/3CJx2mI74CBKhBUVkgyZmQ,https://api.spotify.com/v1/audio-analysis/3CJx2mI74CBKhBUVkgyZmQ,191685.0,4.0,18,edm ,edm,
0.689,0.867,0.0,-5.493,1.0,0.0325,0.00252,0.0,0.363,0.752,124.002,audio_features,4v3l6Y0cLSqCcMWaXi0YbE,spotify:track:4v3l6Y0cLSqCcMWaXi0YbE,https://api.spotify.com/v1/tracks/4v3l6Y0cLSqCcMWaXi0YbE,https://api.spotify.com/v1/audio-analysis/4v3l6Y0cLSqCcMWaXi0YbE,234789.0,4.0,20,edm ,edm,
0.716,0.596,4.0,-8.819,0.0,0.049,0.156,0.812,0.0633,0.393,120.011,audio_features,3xWqkET3HA5tI5ZUiSfurT,spotify:track:3xWqkET3HA5tI5ZUiSfurT,https://api.spotify.com/v1/tracks/3xWqkET3HA5tI5ZUiSfurT,https://api.spotify.com/v1/audio-analysis/3xWqkET3HA5tI5ZUiSfurT,324909.0,4.0,20,edm ,edm,
0.633,0.882,7.0,-5.415,0.0,0.0713,0.00401,0.0,0.144,0.372,123.992,audio_features,3BfJ695pBWcdisi1TsJtQW,spotify:track:3BfJ695pBWcdisi1TsJtQW,https://api.spotify.com/v1/tracks/3BfJ695pBWcdisi1TsJtQW,https://api.spotify.com/v1/audio-analysis/3BfJ695pBWcdisi1TsJtQW,162591.0,4.0,52,edm ,edm,
0.805,0.769,7.0,-6.651,0.0,0.0502,0.00808,0.713,0.0634,0.692,120.012,audio_features,0W8NAbZCUbhgIRZF8h83ry,spotify:track:0W8NAbZCUbhgIRZF8h83ry,https://api.spotify.com/v1/tracks/0W8NAbZCUbhgIRZF8h83ry,https://api.spotify.com/v1/audio-analysis/0W8NAbZCUbhgIRZF8h83ry,258078.0,4.0,19,edm ,edm,
0.399,0.811,8.0,-5.576,1.0,0.0586,0.00537,0.0,0.153,0.442,144.098,audio_features,3QmuUNAAnHY40sMe5C2PKS,spotify:track:3QmuUNAAnHY40sMe5C2PKS,https://api.spotify.com/v1/tracks/3QmuUNAAnHY40sMe5C2PKS,https://api.spotify.com/v1/audio-analysis/3QmuUNAAnHY40sMe5C2PKS,164167.0,4.0,34,edm ,edm,
0.742,0.881,1.0,-4.779,0.0,0.104,0.00176,7.78e-05,0.0663,0.238,125.0,audio_features,0lWAJJg0bLIiFV9HDSAwUG,spotify:track:0lWAJJg0bLIiFV9HDSAwUG,https://api.spotify.com/v1/tracks/0lWAJJg0bLIiFV9HDSAwUG,https://api.spotify.com/v1/audio-analysis/0lWAJJg0bLIiFV9HDSAwUG,177840.0,4.0,29,edm ,edm,
0.594,0.671,9.0,-8.037,0.0,0.026,0.000186,0.0226,0.155,0.242,125.968,audio_features,6xZcPG0gf1H3yVeqenPL1O,spotify:track:6xZcPG0gf1H3yVeqenPL1O,https://api.spotify.com/v1/tracks/6xZcPG0gf1H3yVeqenPL1O,https://api.spotify.com/v1/audio-analysis/6xZcPG0gf1H3yVeqenPL1O,178095.0,4.0,16,edm ,edm,
0.804,0.873,1.0,-7.31,1.0,0.195,0.0498,0.405,0.0852,0.466,128.052,audio_features,5s1fYI8h8GF7LwsIf9hMnh,spotify:track:5s1fYI8h8GF7LwsIf9hMnh,https://api.spotify.com/v1/tracks/5s1fYI8h8GF7LwsIf9hMnh,https://api.spotify.com/v1/audio-analysis/5s1fYI8h8GF7LwsIf9hMnh,185125.0,4.0,32,edm ,edm,
0.833,0.739,7.0,-5.269,1.0,0.0725,0.151,0.0862,0.131,0.417,120.018,audio_features,65A50oJxBNha0dW0SCOuta,spotify:track:65A50oJxBNha0dW0SCOuta,https://api.spotify.com/v1/tracks/65A50oJxBNha0dW0SCOuta,https://api.spotify.com/v1/audio-analysis/65A50oJxBNha0dW0SCOuta,173000.0,4.0,31,edm ,edm,
0.499,0.977,4.0,-3.521,0.0,0.04,0.0123,0.0192,0.12,0.428,125.96,audio_features,3h35Bij4zCRsdwEn8Fl8vV,spotify:track:3h35Bij4zCRsdwEn8Fl8vV,https://api.spotify.com/v1/tracks/3h35Bij4zCRsdwEn8Fl8vV,https://api.spotify.com/v1/audio-analysis/3h35Bij4zCRsdwEn8Fl8vV,163625.0,4.0,39,edm ,edm,
0.678,0.711,1.0,-5.358,1.0,0.0454,0.0146,0.000144,0.0852,0.417,124.122,audio_features,5AZSulv0MGR3kGQ9tH8QzG,spotify:track:5AZSulv0MGR3kGQ9tH8QzG,https://api.spotify.com/v1/tracks/5AZSulv0MGR3kGQ9tH8QzG,https://api.spotify.com/v1/audio-analysis/5AZSulv0MGR3kGQ9tH8QzG,158831.0,4.0,39,edm ,edm,
0.621,0.942,2.0,-5.528,0.0,0.0366,0.023,0.38,0.421,0.193,127.999,audio_features,4E5qhFhd0AsjnlO4VivKg4,spotify:track:4E5qhFhd0AsjnlO4VivKg4,https://api.spotify.com/v1/tracks/4E5qhFhd0AsjnlO4VivKg4,https://api.spotify.com/v1/audio-analysis/4E5qhFhd0AsjnlO4VivKg4,268125.0,4.0,39,edm ,edm,
0.775,0.761,7.0,-7.307,0.0,0.0334,0.147,0.0,0.147,0.669,123.981,audio_features,314cEIolCDXJ6PKOq5yPyl,spotify:track:314cEIolCDXJ6PKOq5yPyl,https://api.spotify.com/v1/tracks/314cEIolCDXJ6PKOq5yPyl,https://api.spotify.com/v1/audio-analysis/314cEIolCDXJ6PKOq5yPyl,167177.0,4.0,51,edm ,edm,
0.751,0.783,10.0,-7.974,0.0,0.0332,0.176,0.000933,0.114,0.398,123.998,audio_features,27bZ77uG7mEhydpaPvThR6,spotify:track:27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/tracks/27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/audio-analysis/27bZ77uG7mEhydpaPvThR6,147261.0,4.0,60,edm ,edm,
0.804,0.705,0.0,-6.228,1.0,0.138,0.044,0.00136,0.931,0.578,116.979,audio_features,4GfSukkyPyRP6nu8xWNm4p,spotify:track:4GfSukkyPyRP6nu8xWNm4p,https://api.spotify.com/v1/tracks/4GfSukkyPyRP6nu8xWNm4p,https://api.spotify.com/v1/audio-analysis/4GfSukkyPyRP6nu8xWNm4p,203077.0,4.0,30,edm ,edm,
0.297,0.55,8.0,-6.822,0.0,0.0385,0.26,0.471,0.112,0.0625,86.634,audio_features,1M8i46qXADRMSgyUw3Ieru,spotify:track:1M8i46qXADRMSgyUw3Ieru,https://api.spotify.com/v1/tracks/1M8i46qXADRMSgyUw3Ieru,https://api.spotify.com/v1/audio-analysis/1M8i46qXADRMSgyUw3Ieru,306462.0,3.0,24,edm ,edm,
0.688,0.634,0.0,-6.448,1.0,0.0535,0.422,0.000258,0.205,0.434,124.0,audio_features,11ys88tjubohRecrDwzWMs,spotify:track:11ys88tjubohRecrDwzWMs,https://api.spotify.com/v1/tracks/11ys88tjubohRecrDwzWMs,https://api.spotify.com/v1/audio-analysis/11ys88tjubohRecrDwzWMs,174194.0,4.0,44,edm ,edm,
0.649,0.789,11.0,-8.424,0.0,0.0877,0.149,0.496,0.333,0.543,125.092,audio_features,581ViMXnCj4dVEknQjgbDs,spotify:track:581ViMXnCj4dVEknQjgbDs,https://api.spotify.com/v1/tracks/581ViMXnCj4dVEknQjgbDs,https://api.spotify.com/v1/audio-analysis/581ViMXnCj4dVEknQjgbDs,140370.0,4.0,30,edm ,edm,
0.673,0.818,5.0,-4.173,0.0,0.148,0.32,0.0,0.083,0.539,118.033,audio_features,5uKNLLfThDTl1VIQ7Pvegg,spotify:track:5uKNLLfThDTl1VIQ7Pvegg,https://api.spotify.com/v1/tracks/5uKNLLfThDTl1VIQ7Pvegg,https://api.spotify.com/v1/audio-analysis/5uKNLLfThDTl1VIQ7Pvegg,154587.0,4.0,49,edm ,edm,
0.746,0.742,5.0,-8.891,0.0,0.0484,0.0239,0.665,0.246,0.53,124.007,audio_features,7nySkBqOj2Vj8MyRPAuAPy,spotify:track:7nySkBqOj2Vj8MyRPAuAPy,https://api.spotify.com/v1/tracks/7nySkBqOj2Vj8MyRPAuAPy,https://api.spotify.com/v1/audio-analysis/7nySkBqOj2Vj8MyRPAuAPy,255484.0,4.0,26,edm ,edm,
0.678,0.759,10.0,-6.838,1.0,0.112,0.0554,0.0,0.141,0.884,128.025,audio_features,055CR8wJVRrYWi6fiEpf4H,spotify:track:055CR8wJVRrYWi6fiEpf4H,https://api.spotify.com/v1/tracks/055CR8wJVRrYWi6fiEpf4H,https://api.spotify.com/v1/audio-analysis/055CR8wJVRrYWi6fiEpf4H,168966.0,4.0,30,edm ,edm,
0.694,0.829,11.0,-4.79,0.0,0.0368,0.112,7.49e-05,0.238,0.355,123.992,audio_features,4JumHyVZqFpe41L9jXsVx2,spotify:track:4JumHyVZqFpe41L9jXsVx2,https://api.spotify.com/v1/tracks/4JumHyVZqFpe41L9jXsVx2,https://api.spotify.com/v1/audio-analysis/4JumHyVZqFpe41L9jXsVx2,162702.0,4.0,36,edm ,edm,
0.675,0.697,9.0,-4.411,0.0,0.0503,0.471,0.895,0.244,0.16,125.012,audio_features,7CXHwU0KLhnhXc1VanU1aD,spotify:track:7CXHwU0KLhnhXc1VanU1aD,https://api.spotify.com/v1/tracks/7CXHwU0KLhnhXc1VanU1aD,https://api.spotify.com/v1/audio-analysis/7CXHwU0KLhnhXc1VanU1aD,144480.0,4.0,32,edm ,edm,
0.69,0.827,11.0,-6.461,0.0,0.0788,0.0569,2.17e-06,0.4,0.39,123.846,audio_features,26VlP7jBtFKI0fnNm8D8tS,spotify:track:26VlP7jBtFKI0fnNm8D8tS,https://api.spotify.com/v1/tracks/26VlP7jBtFKI0fnNm8D8tS,https://api.spotify.com/v1/audio-analysis/26VlP7jBtFKI0fnNm8D8tS,159209.0,4.0,30,edm ,edm,
0.642,0.868,8.0,-5.762,1.0,0.0406,0.0373,0.0658,0.131,0.24,123.968,audio_features,5jtsoDkXoYALcGr0oeOMhF,spotify:track:5jtsoDkXoYALcGr0oeOMhF,https://api.spotify.com/v1/tracks/5jtsoDkXoYALcGr0oeOMhF,https://api.spotify.com/v1/audio-analysis/5jtsoDkXoYALcGr0oeOMhF,162591.0,4.0,52,edm ,edm,
0.683,0.775,7.0,-5.688,0.0,0.0375,0.0221,0.000811,0.126,0.554,126.013,audio_features,7rML7JbImNNmwphmphWDXh,spotify:track:7rML7JbImNNmwphmphWDXh,https://api.spotify.com/v1/tracks/7rML7JbImNNmwphmphWDXh,https://api.spotify.com/v1/audio-analysis/7rML7JbImNNmwphmphWDXh,213333.0,4.0,18,edm ,edm,
0.808,0.699,0.0,-6.779,1.0,0.105,0.0209,0.0,0.267,0.469,123.986,audio_features,43jwaIYCxQpVwwzBTSNW5E,spotify:track:43jwaIYCxQpVwwzBTSNW5E,https://api.spotify.com/v1/tracks/43jwaIYCxQpVwwzBTSNW5E,https://api.spotify.com/v1/audio-analysis/43jwaIYCxQpVwwzBTSNW5E,125685.0,4.0,40,edm ,edm,
0.682,0.801,0.0,-6.783,1.0,0.098,0.00928,0.628,0.472,0.064,128.03,audio_features,5dTiWB9Mf05v75FPzm6QBt,spotify:track:5dTiWB9Mf05v75FPzm6QBt,https://api.spotify.com/v1/tracks/5dTiWB9Mf05v75FPzm6QBt,https://api.spotify.com/v1/audio-analysis/5dTiWB9Mf05v75FPzm6QBt,182822.0,4.0,16,edm ,edm,
0.811,0.855,11.0,-6.845,0.0,0.0468,0.000392,0.907,0.0861,0.112,119.982,audio_features,0TcG3YnVpgneefvJfXDPnr,spotify:track:0TcG3YnVpgneefvJfXDPnr,https://api.spotify.com/v1/tracks/0TcG3YnVpgneefvJfXDPnr,https://api.spotify.com/v1/audio-analysis/0TcG3YnVpgneefvJfXDPnr,322000.0,4.0,16,edm ,edm,
0.516,0.521,7.0,-9.423,0.0,0.064,0.0414,6.76e-06,0.107,0.127,180.073,audio_features,3etLnZsw7IH5iGhpQIMAcN,spotify:track:3etLnZsw7IH5iGhpQIMAcN,https://api.spotify.com/v1/tracks/3etLnZsw7IH5iGhpQIMAcN,https://api.spotify.com/v1/audio-analysis/3etLnZsw7IH5iGhpQIMAcN,189460.0,4.0,15,edm ,edm,
0.485,0.724,9.0,-4.633,0.0,0.0521,0.0736,0.0,0.0631,0.433,128.045,audio_features,5jyUBKpmaH670zrXrE0wmO,spotify:track:5jyUBKpmaH670zrXrE0wmO,https://api.spotify.com/v1/tracks/5jyUBKpmaH670zrXrE0wmO,https://api.spotify.com/v1/audio-analysis/5jyUBKpmaH670zrXrE0wmO,221273.0,4.0,66,edm ,edm,
0.648,0.859,1.0,-5.725,0.0,0.216,0.139,0.0168,0.172,0.356,127.942,audio_features,3pstrbWUgGunhDuVORpRAE,spotify:track:3pstrbWUgGunhDuVORpRAE,https://api.spotify.com/v1/tracks/3pstrbWUgGunhDuVORpRAE,https://api.spotify.com/v1/audio-analysis/3pstrbWUgGunhDuVORpRAE,204636.0,4.0,21,edm ,edm,
0.422,0.609,0.0,-3.06,0.0,0.0342,0.00395,0.0,0.101,0.222,87.06,audio_features,3PW8R9LHr6tvhdARHAqG9s,spotify:track:3PW8R9LHr6tvhdARHAqG9s,https://api.spotify.com/v1/tracks/3PW8R9LHr6tvhdARHAqG9s,https://api.spotify.com/v1/audio-analysis/3PW8R9LHr6tvhdARHAqG9s,183120.0,4.0,8,edm ,edm,
0.782,0.811,10.0,-10.981,0.0,0.056,0.622,0.819,0.093,0.234,119.996,audio_features,31UaE2dxPrqZaBWgtbLdeh,spotify:track:31UaE2dxPrqZaBWgtbLdeh,https://api.spotify.com/v1/tracks/31UaE2dxPrqZaBWgtbLdeh,https://api.spotify.com/v1/audio-analysis/31UaE2dxPrqZaBWgtbLdeh,354240.0,4.0,16,edm ,edm,
0.708,0.904,6.0,-4.9,1.0,0.0408,0.0863,0.000179,0.178,0.75,125.002,audio_features,1MOGJQsVeaRcXY6heJz5UZ,spotify:track:1MOGJQsVeaRcXY6heJz5UZ,https://api.spotify.com/v1/tracks/1MOGJQsVeaRcXY6heJz5UZ,https://api.spotify.com/v1/audio-analysis/1MOGJQsVeaRcXY6heJz5UZ,157466.0,4.0,55,edm ,edm,
0.709,0.802,4.0,-1.146,0.0,0.137,0.0877,1.43e-05,0.323,0.546,140.072,audio_features,39Hpybgua0RgOciVl1C4Sy,spotify:track:39Hpybgua0RgOciVl1C4Sy,https://api.spotify.com/v1/tracks/39Hpybgua0RgOciVl1C4Sy,https://api.spotify.com/v1/audio-analysis/39Hpybgua0RgOciVl1C4Sy,168000.0,4.0,44,edm ,edm,
0.806,0.637,11.0,-10.149,0.0,0.0467,0.00025,0.893,0.0752,0.411,125.006,audio_features,6FWxsAuP25DLWPu4Pjskkq,spotify:track:6FWxsAuP25DLWPu4Pjskkq,https://api.spotify.com/v1/tracks/6FWxsAuP25DLWPu4Pjskkq,https://api.spotify.com/v1/audio-analysis/6FWxsAuP25DLWPu4Pjskkq,232320.0,4.0,37,edm ,edm,
0.563,0.894,7.0,-3.659,0.0,0.0518,0.0152,5.65e-05,0.697,0.171,128.064,audio_features,5tEQAPqtgC8aCoZcyTDJoJ,spotify:track:5tEQAPqtgC8aCoZcyTDJoJ,https://api.spotify.com/v1/tracks/5tEQAPqtgC8aCoZcyTDJoJ,https://api.spotify.com/v1/audio-analysis/5tEQAPqtgC8aCoZcyTDJoJ,183750.0,4.0,40,edm ,edm,
0.687,0.818,0.0,-4.221,1.0,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,7MIhUdNJtaOnDmC5nBC1fb,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,165753.0,4.0,82,edm ,edm,
0.824,0.862,2.0,-3.424,1.0,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153.0,4.0,81,edm ,edm,
0.623,0.727,11.0,-5.57,0.0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,audio_features,3kcKlOkQQEPVwxwljbGJ5p,spotify:track:3kcKlOkQQEPVwxwljbGJ5p,https://api.spotify.com/v1/tracks/3kcKlOkQQEPVwxwljbGJ5p,https://api.spotify.com/v1/audio-analysis/3kcKlOkQQEPVwxwljbGJ5p,165800.0,4.0,80,edm ,edm,
0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,audio_features,1KixkQVDUHggZMU9dUobgm,spotify:track:1KixkQVDUHggZMU9dUobgm,https://api.spotify.com/v1/tracks/1KixkQVDUHggZMU9dUobgm,https://api.spotify.com/v1/audio-analysis/1KixkQVDUHggZMU9dUobgm,174760.0,4.0,78,edm ,edm,
0.669,0.784,7.0,-5.603,1.0,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053.0,4.0,78,edm ,edm,
0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820.0,4.0,77,edm ,edm,
0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0,76,edm ,edm,
0.662,0.848,0.0,-4.338,0.0,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,audio_features,5Hp4xFihdOE2dmDzxWcBFb,spotify:track:5Hp4xFihdOE2dmDzxWcBFb,https://api.spotify.com/v1/tracks/5Hp4xFihdOE2dmDzxWcBFb,https://api.spotify.com/v1/audio-analysis/5Hp4xFihdOE2dmDzxWcBFb,171778.0,4.0,79,edm ,edm,
0.693,0.678,8.0,-7.159,1.0,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,audio_features,6oJ6le65B3SEqPwMRNXWjY,spotify:track:6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,228267.0,4.0,75,edm ,edm,
0.766,0.817,7.0,-4.253,1.0,0.035,0.0239,2.49e-06,0.159,0.43,125.033,audio_features,4uDhts78RdwIDjEqPrYVKp,spotify:track:4uDhts78RdwIDjEqPrYVKp,https://api.spotify.com/v1/tracks/4uDhts78RdwIDjEqPrYVKp,https://api.spotify.com/v1/audio-analysis/4uDhts78RdwIDjEqPrYVKp,138819.0,4.0,74,edm ,edm,
0.597,0.837,10.0,-6.518,1.0,0.375,0.00427,0.00115,0.839,0.447,126.342,audio_features,1xNcBAoUw8Hz6LqK2jt4Ff,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/tracks/1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/audio-analysis/1xNcBAoUw8Hz6LqK2jt4Ff,171360.0,4.0,74,edm ,edm,
0.706,0.552,5.0,-9.479,0.0,0.0833,0.235,0.0,0.144,0.835,142.037,audio_features,7z5G2LOdV8okZn4yWg3q5g,spotify:track:7z5G2LOdV8okZn4yWg3q5g,https://api.spotify.com/v1/tracks/7z5G2LOdV8okZn4yWg3q5g,https://api.spotify.com/v1/audio-analysis/7z5G2LOdV8okZn4yWg3q5g,175775.0,4.0,74,edm ,edm,
0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714.0,4.0,73,edm ,edm,
0.802,0.645,5.0,-6.181,0.0,0.0715,0.272,0.0,0.119,0.376,100.001,audio_features,2x0RZdkZcD8QRI53XT4GI5,spotify:track:2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,157202.0,4.0,72,edm ,edm,
0.836,0.846,0.0,-4.673,1.0,0.0392,0.0907,0.047,0.057,0.942,122.042,audio_features,0xfMlIW8lS40qvpsUw1l0X,spotify:track:0xfMlIW8lS40qvpsUw1l0X,https://api.spotify.com/v1/tracks/0xfMlIW8lS40qvpsUw1l0X,https://api.spotify.com/v1/audio-analysis/0xfMlIW8lS40qvpsUw1l0X,169945.0,4.0,71,edm ,edm,
0.692,0.883,7.0,-4.698,1.0,0.0582,0.0512,0.0,0.228,0.614,122.984,audio_features,1V7bZ9gEIwFQpm8yGxRHNA,spotify:track:1V7bZ9gEIwFQpm8yGxRHNA,https://api.spotify.com/v1/tracks/1V7bZ9gEIwFQpm8yGxRHNA,https://api.spotify.com/v1/audio-analysis/1V7bZ9gEIwFQpm8yGxRHNA,184390.0,4.0,71,edm ,edm,
0.83,0.794,8.0,-6.279,0.0,0.432,0.0253,0.0248,0.106,0.607,128.16,audio_features,0YU17F0BlVXvmx5ytsR43w,spotify:track:0YU17F0BlVXvmx5ytsR43w,https://api.spotify.com/v1/tracks/0YU17F0BlVXvmx5ytsR43w,https://api.spotify.com/v1/audio-analysis/0YU17F0BlVXvmx5ytsR43w,154226.0,4.0,71,edm ,edm,
0.737,0.828,11.0,-4.711,1.0,0.0396,0.0149,0.000588,0.0862,0.517,124.051,audio_features,0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474.0,4.0,71,edm ,edm,
0.816,0.8,10.0,-5.705,0.0,0.0733,0.0283,6.03e-05,0.129,0.534,118.014,audio_features,3QK2bbLCTGoFXFt64e5TBY,spotify:track:3QK2bbLCTGoFXFt64e5TBY,https://api.spotify.com/v1/tracks/3QK2bbLCTGoFXFt64e5TBY,https://api.spotify.com/v1/audio-analysis/3QK2bbLCTGoFXFt64e5TBY,185875.0,4.0,71,edm ,edm,
0.706,0.77,10.0,-6.224,0.0,0.0653,0.397,1.84e-05,0.209,0.967,117.075,audio_features,5kyJ6sznnWACqHbw65p34Q,spotify:track:5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/tracks/5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/audio-analysis/5kyJ6sznnWACqHbw65p34Q,158549.0,4.0,69,edm ,edm,
0.605,0.834,8.0,-5.879,0.0,0.286,0.204,0.0,0.214,0.503,126.277,audio_features,1MDEvpaFk2Ins7N8hGfFlA,spotify:track:1MDEvpaFk2Ins7N8hGfFlA,https://api.spotify.com/v1/tracks/1MDEvpaFk2Ins7N8hGfFlA,https://api.spotify.com/v1/audio-analysis/1MDEvpaFk2Ins7N8hGfFlA,152990.0,4.0,69,edm ,edm,
0.711,0.931,1.0,-4.042,1.0,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,audio_features,5dry5tz8yLcLuOJ3l6ZEQd,spotify:track:5dry5tz8yLcLuOJ3l6ZEQd,https://api.spotify.com/v1/tracks/5dry5tz8yLcLuOJ3l6ZEQd,https://api.spotify.com/v1/audio-analysis/5dry5tz8yLcLuOJ3l6ZEQd,145840.0,4.0,66,edm ,edm,
0.693,0.864,4.0,-4.17,0.0,0.0483,0.278,0.0388,0.0777,0.142,149.998,audio_features,74CkeJ0vYYTdQImnaLy759,spotify:track:74CkeJ0vYYTdQImnaLy759,https://api.spotify.com/v1/tracks/74CkeJ0vYYTdQImnaLy759,https://api.spotify.com/v1/audio-analysis/74CkeJ0vYYTdQImnaLy759,230400.0,4.0,66,edm ,edm,
0.68,0.942,9.0,-4.208,1.0,0.0631,0.175,0.0013,0.117,0.647,123.976,audio_features,5s7xgzXtmY4gMjeSlgisjy,spotify:track:5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,229813.0,4.0,65,edm ,edm,
0.74,0.674,11.0,-4.374,1.0,0.0476,0.00903,0.238,0.154,0.231,126.017,audio_features,1XFHbzTikXks9CsMq4v8Q3,spotify:track:1XFHbzTikXks9CsMq4v8Q3,https://api.spotify.com/v1/tracks/1XFHbzTikXks9CsMq4v8Q3,https://api.spotify.com/v1/audio-analysis/1XFHbzTikXks9CsMq4v8Q3,153697.0,4.0,64,edm ,edm,
